score,max_tile,moves
364760,16384,13858
107780,8192,4429
79844,4096,3700
268452,16384,10085
89516,4096,4197
333664,16384,12556
375664,16384,14237
288608,16384,11095
223196,8192,8889
83156,4096,3799
338800,16384,12785
221720,16384,8115
171780,8192,7130
158492,8192,6618
269636,16384,10193
173420,8192,7259
290648,16384,11221
245924,16384,9289
323712,16384,12128
265684,16384,9973
153296,8192,6319
71432,4096,3282
317680,16384,11753
290768,16384,11207
80372,4096,3720
171668,8192,7140
24680,2048,1224
285088,16384,10909
241528,16384,9039
281840,16384,10699
355844,16384,13360
217520,16384,7954
176080,8192,7328
155468,8192,6406
259724,16384,9678
332052,16384,12612
80568,4096,3740
290292,16384,11163
80968,4096,3792
357956,16384,13506
104116,8192,4198
179128,8192,7595
289680,16384,11153
288140,16384,11022
276944,16384,10427
378100,16384,14396
280560,16384,10667
155864,8192,6470
322912,16384,12083
260944,16384,9823
285148,16384,10914
367532,16384,14012
343060,16384,13065
263916,16384,10110
132236,8192,5519
320264,16384,11934
33800,2048,1742
89560,4096,4213
288400,16384,11045
336880,16384,12646
171528,8192,7089
167508,8192,6965
155192,8192,6393
381008,16384,14480
33208,2048,1699
145884,8192,5926
366652,16384,13949
144308,8192,5865
340944,16384,12895
124700,8192,5186
381556,16384,14612
171712,8192,7135
313528,16384,11610
338904,16384,12772
33988,2048,1748
177260,8192,7445
285824,16384,10907
176504,8192,7389
288276,16384,11071
134656,8192,5695
290096,16384,11189
296220,16384,11326
265408,16384,9904
342500,16384,12967
177836,8192,7469
271984,16384,10348
76412,4096,3483
286052,16384,10880
175104,8192,7311
165880,8192,6973
285948,16384,10935
356528,16384,13403
288468,16384,11028
177532,8192,7469
352648,16384,13174
341996,16384,12934
322744,16384,12089
37904,2048,1986
322724,16384,12105
281148,16384,10673
173504,8192,7258
343320,16384,13075
137608,8192,5774
165004,8192,6886
290196,16384,11155
176588,8192,7411
110308,8192,4475
167388,8192,6898
288016,16384,11013
244660,16384,9213
162880,8192,6695
353356,16384,13262
80512,4096,3748
230016,16384,8543
337216,16384,12685
248552,16384,9480
111820,8192,4555
222924,16384,8226
99740,8192,3968
289760,16384,11128
255776,16384,9465
372420,16384,14065
132948,8192,5593
170552,8192,7028
167068,8192,6883
362888,16384,13729
382112,16384,14568
17504,1024,1028
265144,16384,9888
336980,16384,12646
167552,8192,6944
78664,4096,3603
286472,16384,10933
85012,4096,3919
342956,16384,13034
156140,8192,6426
311384,16384,11462
373656,16384,14151
176740,8192,7386
277316,16384,10445
78036,4096,3564
309416,16384,11408
380856,16384,14507
284564,16384,10811
171596,8192,7122
176856,8192,7409
280848,16384,10670
167576,8192,6945
156768,8192,6472
195744,8192,8041
244660,8192,9735
264448,16384,9919
366120,16384,13890
147356,8192,5991
176764,8192,7434
171480,8192,7099
158964,8192,6589
277876,16384,10505
177380,8192,7479
147124,8192,5973
338824,16384,12814
177076,8192,7452
172344,8192,7161
132384,8192,5545
278564,16384,10627
176308,8192,7373
340952,16384,12897
333548,16384,12518
175064,8192,7347
137000,8192,5828
342196,16384,12983
174532,8192,7270
384608,16384,14692
308104,16384,11266
342992,16384,13042
177336,8192,7482
81284,4096,3765
226028,16384,8380
340772,16384,12888
176624,8192,7403
79568,4096,3666
168460,8192,6998
334640,16384,12615
266316,16384,9999
173624,8192,7230
289888,16384,11127
356140,16384,13364
365524,16384,13872
46460,4096,2040
156152,8192,6447
236116,16384,8773
177044,8192,7412
172524,8192,7113
308028,16384,11276
381328,16384,14531
168056,8192,6981
355240,16384,13360
229676,8192,9306
143592,8192,5813
59216,4096,2692
246828,16384,9399
35496,2048,1817
180400,8192,7612
132224,8192,5532
37824,2048,1981
286220,16384,10930
281036,16384,10659
176788,8192,7381
275416,16384,10485
229028,16384,8533
176480,8192,7384
177552,8192,7494
177964,8192,7497
178948,8192,7495
175764,8192,7392
367096,16384,13961
177188,8192,7433
176908,8192,7408
341280,16384,12967
288764,16384,11065
26100,2048,1338
378388,16384,14474
337424,16384,12724
362272,16384,13648
270208,16384,10196
338288,16384,12707
285072,16384,10888
290328,16384,11142
175808,8192,7376
175464,8192,7339
174972,8192,7247
173500,8192,7225
341316,16384,12933
156708,8192,6453
321928,16384,12066
291332,16384,11263
343808,16384,13145
173244,8192,7201
381000,16384,14541
172588,8192,7176
270328,16384,10237
358988,16384,13580
380888,16384,14514
267300,16384,10052
381292,16384,14535
125956,8192,5258
342380,16384,13039
290140,16384,11142
279804,16384,10611
59808,4096,2763
359844,16384,13607
356740,16384,13533
171484,8192,7089
385668,16384,14826
366040,16384,13877
322848,16384,12103
155644,8192,6446
314176,16384,12052
158124,8192,6560
342916,16384,13024
165032,8192,6827
173176,8192,7229
322860,16384,12102
173436,8192,7241
7940,512,557
166456,8192,6858
268364,16384,10114
126428,8192,5175
381324,16384,14542
279012,16384,10537
157772,8192,6578
367176,16384,13965
290412,16384,11179
380508,16384,14455
175264,8192,7298
173320,8192,7216
357128,16384,13421
320548,16384,11967
337396,16384,12729
193172,8192,8131
344500,16384,13095
153168,8192,6288
286508,16384,10951
307508,16384,11837
173164,8192,7190
333772,16384,12532
361936,16384,13712
367148,16384,13957
292080,16384,11242
176472,8192,7365
275324,16384,10330
33332,2048,1720
357284,16384,13624
176860,8192,7410
342848,16384,13038
170888,8192,7058
338440,16384,12797
124184,8192,5169
375700,16384,14257
165848,8192,6853
364684,16384,13795
176428,8192,7401
67496,4096,3046
342924,16384,13025
290352,16384,11146
79840,4096,3687
177156,8192,7437
80200,4096,3711
176364,8192,7390
57976,4096,2627
342396,16384,13005
340704,16384,12925
320136,16384,11985
173212,8192,7222
172948,8192,7184
153888,8192,6308
337100,16384,12697
254744,16384,9396
133108,8192,5611
176572,8192,7406
177316,8192,7464
316444,16384,11715
271592,16384,10277
173036,8192,7211
174768,8192,7271
162060,8192,6740
289560,16384,11122
78096,4096,3602
275208,16384,10497
147772,8192,6011
132896,8192,5570
336652,16384,12659
269312,16384,10191
290976,16384,11148
152196,8192,6210
174416,8192,7299
247656,16384,9384
132088,8192,5501
107524,8192,4361
152756,8192,6229
343276,16384,13076
241660,16384,9085
288400,16384,11028
172476,8192,7146
321852,16384,12027
357908,16384,13642
364984,16384,13785
171940,8192,7150
68900,4096,3104
331292,16384,12409
146480,8192,5961
244636,16384,9206
362228,16384,13674
374280,16384,14193
290148,16384,11155
360560,16384,13576
277292,16384,10459
69976,4096,3189
149864,8192,6166
112988,8192,4674
381156,16384,14495
296648,16384,11330
176688,8192,7419
128204,8192,5296
169008,8192,7032
81096,4096,3746
337048,16384,12682
281368,16384,10740
384320,16384,14652
157236,8192,6540
89384,4096,4185
276764,16384,10486
342744,16384,13011
240884,8192,9784
80508,4096,3738
172956,8192,7199
357924,16384,13503
277340,16384,10455
174336,8192,7225
341144,16384,12898
155072,8192,6447
292784,16384,11307
290460,16384,11177
284832,16384,10847
135712,8192,5670
132856,8192,5593
17920,1024,1071
156552,8192,6476
141880,8192,6030
79756,4096,3678
16876,1024,1002
79716,4096,3673
275588,16384,10592
265504,16384,9967
385112,16384,14730
380824,16384,14510
76384,4096,3476
383368,16384,14689
152064,8192,6203
342748,16384,13047
176584,8192,7410
382952,16384,14629
80124,4096,3726
175332,8192,7300
290960,16384,11215
37256,2048,1937
337268,16384,12679
36032,2048,1851
333904,16384,12595
363756,16384,13754
168040,8192,6981
341024,16384,12887
171392,8192,7089
44840,2048,2326
156596,8192,6494
133056,8192,5603
172620,8192,7184
132320,8192,5534
279660,16384,10583
156692,8192,6511
175264,8192,7315
168272,8192,6996
80572,4096,3741
376644,16384,14320
112216,8192,4613
152084,8192,6204
172116,8192,7110
218736,8192,8854
281752,16384,10772
364800,16384,13791
286228,16384,10889
79748,4096,3681
175200,8192,7292
382876,16384,14598
163948,8192,6826
133104,8192,5606
363232,16384,13747
155080,8192,6370
361388,16384,13601
176940,8192,7427
176672,8192,7394
286400,16384,10924
290464,16384,11179
363008,16384,13743
360300,16384,13641
342656,16384,12994
363560,16384,13752
128692,8192,5336
334268,16384,12601
248088,16384,9448
168516,8192,7035
265364,16384,9940
167864,8192,6925
237088,16384,8847
353836,16384,13495
172928,8192,7171
148488,8192,6091
286472,16384,10949
379764,16384,14493
177348,8192,7467
131264,8192,5466
338880,16384,12784
19432,1024,1063
363028,16384,13700
177252,8192,7464
155056,8192,6439
340660,16384,12894
363576,16384,13792
356804,16384,13416
76436,4096,3488
234452,16384,8819
333040,16384,12534
112136,8192,4605
256628,16384,9492
233852,16384,8667
372356,16384,14080
288804,16384,11075
265952,16384,9957
174836,8192,7292
165720,8192,6801
149088,8192,6105
332728,16384,12510
314144,16384,11703
177080,8192,7453
178020,8192,7511
276532,16384,10373
284180,16384,10788
251580,8192,10085
132788,8192,5595
363016,16384,13730
76208,4096,3467
290140,16384,11154
332240,16384,12481
281328,16384,10688
176316,8192,7354
177644,8192,7480
176664,8192,7430
60288,4096,2784
40204,2048,2046
130896,8192,5444
336468,16384,12637
314624,16384,12090
358964,16384,13723
314412,16384,11717
286472,16384,10946
365412,16384,13860
274404,16384,10492
176668,8192,7413
290196,16384,11151
290388,16384,11183
342736,16384,13063
27428,2048,1428
50660,4096,2294
365084,16384,13894
352504,16384,13372
281096,16384,10693
286060,16384,10890
330800,16384,12488
280948,16384,10689
170520,8192,6996
168468,8192,7024
261976,16384,9819
364688,16384,13808
308576,16384,11992
163428,8192,6723
168112,8192,7003
338904,16384,12790
40156,2048,2103
166504,8192,6841
157148,8192,6514
314012,16384,11702
338612,16384,12835
383140,16384,14644
121340,8192,4924
294000,16384,11357
381212,16384,14515
141960,8192,6049
372300,16384,14046
288320,16384,11022
113696,8192,4680
174960,8192,7317
156512,8192,6488
216888,16384,7929
37104,2048,1917
362844,16384,13703
164340,8192,6765
173364,8192,7243
37956,2048,1994
16028,1024,935
71384,4096,3249
360308,16384,13580
175592,8192,7354
156036,8192,6418
230004,8192,9371
176420,8192,7400
177228,8192,7441
172708,8192,7189
285956,16384,10896
290588,16384,11206
172352,8192,7163
266008,16384,9980
336616,16384,12662
157236,8192,6528
246432,16384,9366
71704,4096,3285
226080,16384,8388
286020,16384,10897
339152,16384,12851
156348,8192,6453
337008,16384,12652
176684,8192,7423
341000,16384,12860
343736,16384,13041
175612,8192,7331
242444,16384,9101
360524,16384,13529
52496,4096,2429
322532,16384,12068
342732,16384,13025
177420,8192,7489
342632,16384,12957
133012,8192,5592
337304,16384,12710
284796,16384,10846
288212,16384,10995
342732,16384,13026
157132,8192,6515
330148,16384,12377
84140,4096,3925
176888,8192,7406
289592,16384,11101
162148,8192,6808
368712,16384,14113
290192,16384,11123
156716,8192,6455
366412,16384,13884
173288,8192,7226
174876,8192,7299
356488,16384,13411
172904,8192,7172
381064,16384,14542
313652,16384,11640
269444,16384,10196
34068,2048,1761
313976,16384,11661
89412,4096,4187
127880,8192,5313
37432,2048,1935
342788,16384,12992
340560,16384,12863
168904,8192,7001
174232,8192,7280
267092,16384,10064
285604,16384,10873
306096,16384,11862
268324,16384,10095
109724,8192,4503
167620,8192,6943
383080,16384,14680
171972,8192,7174
331884,16384,12569
277628,16384,10515
173328,8192,7220
267776,16384,10043
174384,8192,7223
282500,16384,10783
357852,16384,13473
157240,8192,6497
339040,16384,12807
226048,16384,8383
357216,16384,13412
124508,4096,5569
155432,8192,6394
144476,4096,6486
364872,16384,13821
175672,8192,7357
191404,8192,8016
358252,16384,13520
234352,16384,8801
177060,8192,7436
290464,16384,11187
368572,16384,14098
153560,8192,6351
174632,8192,7277
132500,8192,5584
359276,16384,13791
254456,16384,9721
313692,16384,11606
157104,8192,6508
260252,16384,9699
174016,8192,7306
341624,16384,12936
322188,16384,12034
286232,16384,10929
130012,8192,5429
363100,16384,13723
175652,8192,7351
132852,8192,5588
279692,16384,10610
37840,2048,1971
246204,16384,9309
328256,16384,12235
80564,4096,3734
177008,8192,7418
176528,8192,7392
312196,16384,11934
276816,16384,10479
166380,8192,6859
380756,16384,14462
287756,16384,10985
288032,16384,10999
173300,8192,7228
78324,4096,3580
358296,16384,13510
163500,8192,6808
376972,16384,14401
286252,16384,10912
340816,16384,12927
365520,16384,13876
360740,16384,13780
365740,16384,13881
80564,4096,3728
308236,16384,11953
76368,4096,3492
357864,16384,13641
165208,8192,6849
362380,16384,13735
176920,8192,7435
366008,16384,13854
341496,16384,12972
156056,8192,6416
334204,16384,12618
132896,8192,5580
367892,16384,13973
153884,8192,6316
167964,8192,6962
268140,16384,10087
165716,8192,6805
172440,8192,7153
280372,16384,10619
271484,16384,10348
147308,8192,5963
173592,8192,7258
68452,4096,3113
285028,16384,10887
190952,8192,7977
284692,16384,10852
338116,16384,12754
352648,16384,13204
244320,16384,9177
155420,8192,6423
384708,16384,14731
339096,16384,12833
331932,16384,12437
113008,8192,4697
321152,16384,11988
289752,16384,11125
285012,16384,10885
178560,8192,7472
33668,2048,1741
259840,16384,9711
175624,8192,7358
344144,16384,13139
157252,8192,6540
168308,8192,7004
385256,16384,14730
167460,8192,6933
277536,16384,10483
177416,8192,7488
177044,8192,7439
77724,4096,3535
171800,8192,7113
277436,16384,10458
285408,16384,10931
251396,16384,9569
280124,16384,10745
174748,8192,7267
157348,8192,6551
341380,16384,12960
372040,16384,14090
171416,8192,7101
78576,4096,3579
132344,8192,5550
363008,16384,13971
238736,16384,8951
153168,8192,6291
335400,16384,12744
330048,16384,12454
80240,4096,3720
342800,16384,12995
366120,16384,13881
246232,16384,9328
237268,16384,8868
342104,16384,13013
176512,8192,7403
176756,8192,7449
262404,16384,10033
176596,8192,7413
305160,16384,11570
218084,8192,8775
246132,16384,9309
66664,4096,2988
175408,8192,7356
167620,8192,6943
280852,16384,10692
341240,16384,12937
342948,16384,13031
60260,4096,2773
362428,16384,13661
172512,8192,7177
177704,8192,7500
83636,4096,3885
177536,8192,7475
357272,16384,13460
102496,8192,4125
352916,16384,13188
131528,8192,5504
232536,16384,8566
358368,16384,13543
245796,16384,9272
128996,8192,5353
188072,8192,7893
286524,16384,10937
80568,4096,3753
167832,8192,6930
365448,16384,13870
175532,8192,7350
57200,4096,2648
127384,8192,5266
112896,8192,4666
89400,4096,4189
338452,16384,12796
339128,16384,12823
128880,8192,5366
266160,16384,10022
365620,16384,13900
71352,4096,3261
339792,16384,12882
226128,16384,8399
177396,8192,7485
177032,8192,7448
305360,16384,11811
288768,16384,11060
270052,16384,10186
336596,16384,12661
269744,16384,10204
130596,8192,5428
132716,8192,5573
260524,16384,9745
176548,8192,7395
176844,8192,7406
378144,16384,14412
367828,16384,13984
265928,16384,9977
284616,16384,10801
381952,16384,14579
173432,8192,7225
288168,16384,11040
25376,2048,1285
12804,1024,766
382344,16384,14606
264392,16384,10115
371564,16384,14020
177288,8192,7439
290120,16384,11122
322608,16384,12087
175472,8192,7341
329320,16384,12299
338076,16384,12712
163424,8192,6686
37888,2048,1988
342296,16384,12935
290544,16384,11193
33980,2048,1759
381276,16384,14518
157000,8192,6526
363384,16384,13779
312128,16384,11937
156420,8192,6453
362248,16384,13925
167972,8192,6964
80276,4096,3700
156372,8192,6457
239620,16384,8909
71492,4096,3278
290308,16384,11135
286368,16384,10932
237664,16384,8935
280288,16384,10660
68992,4096,3101
127436,8192,5277
372248,16384,14061
338968,16384,12801
154520,8192,6328
365508,16384,13869
172408,8192,7144
173232,8192,7212
17000,1024,1016
378336,16384,14454
173276,8192,7205
191440,8192,8036
173332,8192,7204
237264,16384,8879
221756,16384,8125
82668,4096,3861
290476,16384,11177
62936,4096,2960
301208,16384,11637
280976,16384,10723
157192,8192,6512
176840,8192,7414
177088,8192,7456
168000,8192,6975
384812,16384,14750
131728,8192,5524
334072,16384,12610
176304,8192,7399
342784,16384,12996
275484,16384,10503
112992,8192,4678
182244,8192,7549
372572,16384,14069
177124,8192,7448
143904,8192,5812
175400,8192,7301
170916,8192,7045
172664,8192,7187
169000,8192,7048
365052,16384,13870
151384,8192,6149
362392,16384,13678
174736,8192,7271
342596,16384,12992
178724,8192,7512
33860,2048,1741
380800,16384,14492
327572,16384,12402
289344,16384,11135
112912,8192,4661
372404,16384,14083
290348,16384,11146
288588,16384,11033
157316,8192,6560
286528,16384,10959
244520,16384,9209
364740,16384,13821
290544,16384,11194
341724,16384,12978
327928,16384,12202
375604,16384,14264
148148,8192,6189
384760,16384,14730
324192,16384,12247
176976,8192,7395
286056,16384,10901
281788,16384,10776
384472,16384,14707
104564,8192,4253
386420,16384,14828
173056,8192,7212
380656,16384,14507
246472,16384,9360
112188,8192,4647
290032,16384,11179
25780,2048,1326
337240,16384,12690
364684,16384,13813
279388,16384,10590
176208,8192,7351
164204,8192,6741
177100,8192,7453
85616,4096,3963
376060,16384,14317
176920,8192,7414
177824,8192,7505
362756,16384,13723
237284,16384,8916
290544,16384,11199
290712,16384,11188
163324,8192,6701
376200,16384,14290
131232,8192,5476
245636,16384,9298
286508,16384,10954
78620,4096,3613
225440,16384,8324
353044,16384,13170
37148,2048,1913
322404,16384,12099
156816,8192,6494
153676,8192,6322
9012,512,605
290208,16384,11181
155976,8192,6456
177300,8192,7460
342528,16384,12976
247748,16384,9408
343492,16384,13041
176472,8192,7398
282724,16384,10791
330100,16384,12475
168472,8192,7046
176956,8192,7423
341968,16384,12994
