episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
470000,9243.9,255883.4,427784,504252,99.7000,99.1000,97.2000,91.5500,64.4500,0.0000,212061.71,416.07
472000,9284.5,256731.7,480032,504184,99.8500,98.9500,97.2500,91.4500,64.7000,0.0500,211909.55,415.32
474000,9324.4,254759.5,498268,504134,99.7000,98.7500,96.5000,90.3000,64.9500,0.1000,211953.64,415.88
476000,9365.3,260190.3,406744,504077,99.9500,99.3500,97.5000,92.1500,66.1500,0.0000,211522.57,414.18
478000,9406.5,259383.1,387256,504004,99.7000,99.2500,97.2000,92.5500,65.4000,0.0000,212095.83,412.41
480000,9447.4,258932.8,532452,503935,99.8000,99.2500,97.0500,92.2000,65.5000,0.0500,211889.46,412.09
482000,9488.8,260675.8,390872,503857,99.8000,99.0500,97.3500,92.5000,66.4500,0.0000,211672.83,415.40
484000,9530.3,261593.7,523800,503780,99.9000,99.3000,97.3500,92.6000,66.7000,0.0500,211751.07,415.93
486000,9571.3,258386.4,490456,503710,99.8500,99.4500,97.1500,91.2000,65.5000,0.0500,211740.42,413.40
488000,9612.2,258542.9,531556,503643,99.7500,99.2000,97.3500,91.8500,64.8500,0.0500,211900.24,413.86
490000,9652.9,255423.6,563520,503568,99.7500,99.0500,96.8000,90.9500,63.7500,0.1000,211910.93,416.79
492000,9693.8,256441.0,484428,503487,99.8000,99.3000,97.2000,91.2500,64.0000,0.1000,212439.12,411.96
494000,9734.9,258388.3,529380,503410,99.8000,99.0500,96.6500,91.8500,65.8000,0.1000,212157.52,413.01
496000,9775.4,257320.2,565920,503357,99.8500,99.2500,96.7500,90.3500,64.8000,0.1500,211929.03,413.14
498000,9815.0,260275.5,519900,503376,99.5500,98.5500,96.3500,91.5500,66.8500,0.0500,211680.82,412.62
500000,9855.6,255882.5,470516,503308,99.9500,99.5000,97.5500,91.1500,64.6000,0.0500,212138.17,415.68
502000,9895.7,260752.3,386852,503298,99.8000,99.4500,97.4000,92.3500,67.1500,0.0000,212056.15,414.23
504000,9934.1,257156.6,530304,503353,99.7500,99.1500,97.5500,91.9500,64.8500,0.1500,212248.25,414.22
506000,9973.7,256713.2,387156,503343,99.5500,98.9500,96.6000,91.8000,65.1000,0.0000,212453.21,409.82
508000,10013.8,256454.3,386844,503309,99.7000,99.0000,96.9000,92.0000,64.5500,0.0000,212288.65,414.42
510000,10053.2,257523.2,529048,503316,99.7000,99.0000,97.3000,91.8500,65.3500,0.0500,212243.72,416.01
512000,10092.5,258696.6,524408,503330,99.7500,99.2000,96.8000,91.5500,66.1500,0.0500,212015.14,413.45
514000,10132.3,257859.0,387196,503319,99.7000,99.2000,96.8500,91.4500,65.1500,0.0000,211849.58,416.91
516000,10171.8,255878.4,528576,503310,99.8000,99.2500,97.3000,91.6500,63.6000,0.0500,212422.46,411.84
518000,10210.8,258433.2,566480,503342,99.8000,99.1000,97.3000,91.9000,66.2500,0.1500,212592.44,410.03
520000,10250.6,257001.6,531460,503327,99.8500,99.2500,97.0000,91.9000,64.5000,0.0500,211907.57,418.67
522000,10289.2,256113.4,513076,503363,99.6000,99.0000,96.9500,91.2500,64.3500,0.1000,212279.69,414.47
524000,10327.6,256095.2,387284,503406,99.6500,98.9000,97.1000,91.2000,64.7000,0.0000,212382.10,414.28
526000,10366.4,257942.5,387624,503445,99.7000,98.9500,96.8000,91.1500,65.8000,0.0000,212120.27,412.55
528000,10405.3,258988.4,489524,503483,99.7000,99.1500,97.3000,91.8500,66.0000,0.0500,212212.60,413.15
530000,10444.1,257457.3,508192,503513,99.9000,99.0500,96.9500,91.8000,65.4500,0.1000,212614.32,414.42
532000,10483.9,259962.1,529376,503515,99.6500,99.1000,97.4500,91.3000,66.8000,0.0500,212182.22,411.23
534000,10523.1,254896.0,533692,503512,99.7500,98.9500,96.4500,91.1000,64.1500,0.0500,212508.75,415.82
536000,10561.5,258612.8,386576,503573,99.7000,99.1000,96.8500,91.3000,66.3000,0.0000,212119.19,415.70
538000,10600.4,258594.0,387096,503606,99.6500,99.0500,96.7000,91.1000,66.5500,0.0000,212402.49,412.14
540000,10639.0,256953.4,528592,503645,100.0000,99.3000,96.9000,90.9500,65.4000,0.0500,212354.56,416.86
542000,10678.2,259381.5,408740,503671,99.8000,99.2000,97.0000,91.7000,66.5000,0.0000,212228.76,415.70
544000,10716.8,261908.5,469388,503744,99.8500,99.1000,97.4000,91.9000,67.0500,0.0500,212022.11,413.68
546000,10755.7,259981.4,430460,503785,99.7500,99.3000,97.3500,92.7000,65.8500,0.0000,212235.06,413.98
548000,10794.0,255199.2,391872,503828,99.7500,98.9500,96.9500,91.0500,63.9000,0.0000,212334.25,415.20
550000,10832.4,256680.4,528600,503869,99.7500,98.9500,96.5000,91.8000,64.7000,0.1000,212458.56,413.48
552000,10871.7,259724.9,390100,503892,99.7500,98.9500,96.9000,91.0000,66.2000,0.0000,211916.79,413.73
554000,10911.0,255164.9,404972,503888,99.7500,99.0500,97.0000,91.0000,64.3000,0.0000,212716.79,415.78
556000,10951.1,259567.4,386540,503870,99.7500,99.0500,96.8500,91.6000,66.2500,0.0000,212215.02,413.17
558000,10991.0,258076.8,498852,503852,99.8000,98.9000,96.6500,91.2500,65.7500,0.0500,212203.22,418.88
560000,11030.0,259963.4,388128,503892,99.6500,99.0500,96.8000,91.6500,67.2000,0.0000,212244.59,411.49
562000,11069.0,256773.4,530924,503911,99.8500,99.3000,96.6000,91.5000,64.6000,0.0500,212430.04,414.05
564000,11108.1,261197.6,627380,503950,99.8000,99.1000,96.8000,90.9000,67.3000,0.0500,211841.32,416.17
566000,11147.0,255745.7,387332,503963,99.7500,98.9500,96.7500,91.8000,64.2000,0.0000,212660.48,413.87
568000,11186.1,255927.4,471024,503968,99.6500,99.1000,96.9000,91.5000,64.9500,0.1000,212626.87,418.71
570000,11225.2,257971.3,503944,503988,99.7500,98.9000,96.5000,91.2000,66.1500,0.0500,212441.31,415.22
572000,11264.2,259568.4,530532,504020,99.7000,99.0000,96.7500,91.5000,66.4500,0.1000,212243.85,414.29
574000,11303.2,259005.4,492168,504048,99.6000,99.0500,97.6000,91.9500,65.8000,0.1500,212529.29,414.91
576000,11343.4,260602.3,490584,504038,99.6500,99.4000,97.1500,91.8500,66.4000,0.0500,212241.84,413.56
578000,11383.4,261442.0,405184,504036,99.9000,99.4500,97.5000,92.3500,67.1000,0.0000,212296.23,415.46
580000,11423.2,262783.2,530888,504055,99.8000,99.3000,97.8500,92.5000,67.3000,0.1500,212078.34,413.91
582000,11463.2,261451.3,386436,504057,99.8000,99.2500,97.1000,92.4000,66.9000,0.0000,212279.52,412.04
584000,11501.8,257640.4,388092,504096,99.8500,99.1000,96.8500,91.4000,64.8500,0.0000,212499.49,413.84
586000,11540.8,259082.8,520340,504121,99.7500,99.3500,97.2000,91.6000,66.0500,0.0500,212623.32,413.73
588000,11580.3,255315.8,524004,504105,99.7500,99.0000,96.8000,91.1000,65.0500,0.0500,213166.67,413.74
590000,11619.8,258391.7,490940,504110,99.6000,99.0000,96.9500,91.0000,66.4000,0.0500,212628.73,411.66
592000,11659.2,257227.7,512248,504112,99.8500,99.3500,97.7000,91.9500,65.1000,0.0500,213370.38,406.14
594000,11698.8,258413.1,563616,504109,99.6000,99.0500,96.8500,92.1000,65.6000,0.1500,212693.89,414.38
596000,11737.4,257539.0,564048,504144,99.8000,99.1000,96.9000,90.7500,64.9000,0.0500,212338.88,417.50
598000,11775.8,256020.6,531088,504183,99.7500,99.0000,97.6500,92.5000,64.4000,0.0500,213370.63,410.17
600000,11814.3,258942.1,532836,504230,99.7000,99.1500,96.6000,91.1000,66.0500,0.1000,212375.45,416.74
602000,11854.5,261930.0,513964,504226,99.6000,99.0500,97.2500,92.4000,66.3000,0.0500,212353.46,413.11
604000,11894.1,258360.6,388404,504227,99.8500,99.3000,97.5000,92.5500,65.5500,0.0000,212850.94,411.54
606000,11933.7,258980.8,387264,504229,99.8500,99.1000,96.8000,91.5500,65.7000,0.0000,212514.91,412.90
608000,11973.1,256082.5,386800,504218,99.7000,99.2500,97.1000,91.3500,65.1000,0.0000,213210.86,415.40
610000,12012.4,259335.7,527108,504238,99.7500,99.2500,97.2500,91.7500,66.5500,0.0500,212714.61,413.50
612000,12051.3,257340.6,534244,504257,99.8000,99.2000,97.2500,91.3500,65.7000,0.0500,212981.03,411.24
614000,12090.9,259610.7,388836,504264,99.6000,98.8500,96.7500,91.8500,66.6500,0.0000,212701.99,413.77
616000,12130.4,261429.6,473684,504286,99.7500,99.4000,97.1500,90.7000,67.1500,0.0500,212320.74,412.07
618000,12170.5,259165.2,503092,504268,99.8000,99.0000,97.1500,91.8000,65.6500,0.0500,212735.45,413.21
620000,12209.9,258470.3,513324,504276,99.7500,99.2500,97.6000,91.1500,65.7000,0.0500,212562.99,418.53
622000,12249.3,261090.1,387796,504297,99.9000,99.5500,97.7500,92.4000,66.6500,0.0000,212992.03,411.17
624000,12287.9,257068.6,387036,504331,99.8500,99.1000,97.4000,91.4500,65.0000,0.0000,212839.30,414.01
626000,12326.5,256068.4,468532,504354,99.8500,99.1000,96.7500,91.2500,64.1500,0.0500,213106.23,413.37
628000,12365.8,262089.3,386688,504387,99.6000,99.0500,97.0000,91.8500,67.4500,0.0000,212333.96,415.00
630000,12405.8,258786.7,511240,504371,99.8000,99.3500,97.7500,92.3000,66.6500,0.0500,213006.37,412.97
632000,12445.7,262406.5,445528,504382,99.9500,99.2000,97.4500,92.7500,66.8000,0.0000,212711.61,411.99
634000,12484.0,256958.5,387248,504423,99.6000,98.7000,96.3500,90.7000,65.5500,0.0000,212783.35,413.84
636000,12522.7,259687.8,533244,504465,99.9500,99.3000,97.5500,92.1500,66.2000,0.0500,212714.43,414.32
638000,12561.8,258674.3,408232,504485,99.7500,99.3000,97.3500,92.2000,65.9500,0.0000,212949.48,413.90
640000,12599.9,255673.2,533212,504528,99.7000,98.8000,96.8000,90.9500,64.0500,0.0500,213199.07,413.91
642000,12639.0,257386.4,513140,504541,99.9000,99.4000,97.3500,91.8500,65.2000,0.0500,213089.99,413.51
644000,12677.8,258623.1,486456,504569,99.7000,99.1500,97.1000,91.4000,65.6500,0.1000,213049.74,413.28
646000,12716.7,259494.9,595604,504605,99.9000,99.1500,96.6500,92.1000,65.7000,0.1000,212723.87,412.76
648000,12755.3,257990.8,387312,504639,99.9500,99.3500,97.6000,92.2500,64.2000,0.0000,213017.73,414.01
650000,12794.3,258503.3,512164,504663,99.9000,99.4000,97.0500,91.6000,65.2500,0.0500,212867.94,414.33
652000,12833.5,258632.8,531640,504676,99.6500,99.2000,96.7500,90.9000,66.1500,0.1000,212899.37,412.73
654000,12872.9,258623.9,531836,504683,99.6500,99.2500,97.1500,91.6000,65.9500,0.1000,213030.78,414.73
656000,12911.8,259488.1,386908,504714,99.7500,99.3500,98.0000,91.9500,66.4000,0.0000,213141.16,413.97
658000,12951.6,260832.0,484236,504716,99.8000,99.2000,97.0500,90.9500,67.1500,0.0500,212679.22,413.16
660000,12990.4,259310.8,529724,504749,99.7500,99.4500,97.3000,91.6500,66.9500,0.0500,213382.76,409.76
662000,13029.7,261113.5,520992,504773,99.8000,99.3000,97.8000,92.7000,65.7500,0.1000,212827.12,412.87
664000,13070.3,260136.3,532824,504738,99.9000,99.5000,97.7000,92.6000,66.8000,0.0500,213153.96,412.20
666000,13109.5,258582.1,569492,504752,99.7000,99.0500,97.0500,91.4500,65.7000,0.1000,213111.64,410.42
668000,13148.8,259989.2,584156,504770,99.6500,99.2000,96.8500,92.4500,66.3500,0.1000,213211.18,414.47
670000,13187.5,257164.4,609428,504795,99.8500,99.2000,97.1000,91.6500,64.8000,0.0500,213450.17,411.54
672000,13226.6,256515.0,531132,504802,99.8500,99.2000,96.1500,91.0000,64.6500,0.0500,213263.27,413.29
674000,13265.5,258383.2,567672,504827,99.7500,98.9500,97.0000,92.1000,65.1000,0.1000,213500.92,409.24
676000,13305.5,260272.8,387092,504820,99.7000,99.2500,97.7500,91.8500,66.4500,0.0000,212942.24,416.14
678000,13344.1,257144.9,550400,504846,99.8000,99.3000,97.0500,91.2500,65.3000,0.1000,213345.35,413.11
680000,13383.4,260229.0,532524,504863,99.8500,99.1500,97.0000,90.6000,66.7000,0.1000,212683.01,417.18
682000,13423.6,261671.2,533172,504855,99.8000,99.2000,97.1000,92.2500,67.1500,0.0500,212920.34,414.83
684000,13462.6,257378.6,510708,504870,99.6500,99.2500,97.4000,92.6500,65.1500,0.0500,213541.60,412.70
686000,13501.5,256675.3,513436,504882,99.8500,99.2500,97.1000,91.0500,64.8000,0.1500,213436.84,410.95
688000,13541.3,261135.0,466812,504888,99.7000,99.2500,97.2500,92.5000,67.1500,0.0500,212976.46,415.57
690000,13581.6,262552.4,511892,504880,99.9000,99.4000,97.4500,91.7500,67.4500,0.1500,212692.22,415.54
692000,13619.3,252605.9,467880,504919,99.8000,99.0000,97.2500,91.3000,62.0500,0.0500,213995.81,410.87
694000,13657.4,260353.9,532180,504979,99.8500,99.2500,97.2500,92.5500,66.2000,0.0500,213256.49,412.46
696000,13696.2,256720.9,387212,504997,99.8000,98.9500,97.2000,92.1500,64.8000,0.0000,213443.52,414.02
698000,13735.5,254065.4,518584,504984,99.8000,99.2000,96.5000,90.6500,64.0000,0.1500,213840.91,413.61
700000,13774.8,263372.4,387428,505015,99.8000,99.4000,97.7500,92.4500,67.9500,0.0000,213120.76,414.57
702000,13813.9,259768.9,532040,505039,99.7000,99.1500,97.3500,92.8500,65.8500,0.0500,213583.73,412.03
704000,13853.3,258912.1,520332,505045,99.7500,99.2500,97.3500,92.2500,65.5000,0.1000,213562.51,409.94
706000,13892.6,257828.9,524320,505048,99.8500,98.8500,96.8000,91.0500,65.6500,0.0500,213566.19,409.35
708000,13933.3,263115.6,570304,505029,99.9000,99.2000,97.5500,92.6000,67.9500,0.1000,213024.64,413.89
710000,13972.3,258621.7,469600,505050,99.6000,99.1000,96.7500,90.8000,66.5000,0.0500,213137.36,416.50
712000,14011.2,257766.5,488208,505067,99.8000,99.0500,96.9000,91.8000,65.4500,0.0500,213554.50,411.43
714000,14050.5,259176.4,493028,505078,99.6500,98.8500,96.9000,91.2500,66.4000,0.0500,213367.67,409.35
716000,14088.9,255291.7,388888,505104,99.8500,99.1500,97.2000,91.3500,64.3500,0.0000,213894.33,410.95
718000,14127.8,257796.1,557848,505124,99.8000,99.5000,97.3000,91.9500,64.8500,0.1000,213290.36,415.50
720000,14167.0,259048.9,501784,505137,99.8000,99.2500,97.1500,92.6500,65.4000,0.0500,213267.98,416.66
722000,14205.8,260788.9,418496,505174,99.6000,99.0500,97.0500,92.1500,67.0000,0.0000,213154.08,416.34
724000,14244.7,257766.2,532892,505193,99.8500,99.1000,97.1000,91.7500,64.9000,0.0500,213463.53,413.49
726000,14284.1,259795.7,410680,505200,99.8500,99.2000,97.0000,92.4500,66.0500,0.0000,213309.52,412.32
728000,14323.7,258562.7,386540,505199,99.8000,99.1500,97.6000,92.4500,65.0500,0.0000,213286.67,414.87
730000,14363.1,258207.5,549000,505201,99.8500,99.3000,97.1500,92.0000,64.9000,0.1000,213627.91,412.58
732000,14401.4,253996.2,386688,505223,99.9000,99.4500,96.2000,89.7500,63.1500,0.0000,213277.58,416.71
