episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
352000,1236.0,100167.0,281520,903654,99.8000,96.8000,80.9500,40.4000,0.8500,0.0000,46959.93,271.11
354000,1245.9,100731.3,297780,903607,99.4500,96.3000,82.4000,39.4500,1.3000,0.0000,47051.64,271.76
356000,1255.8,102228.0,288328,903557,99.7500,95.7500,82.1000,40.7500,1.0000,0.0000,47260.39,270.57
358000,1265.9,103549.1,336704,903528,99.4500,96.6500,83.4000,42.0000,1.5000,0.0000,47381.07,272.90
360000,1275.4,102082.0,300564,903718,99.4500,96.3500,81.8000,41.3000,1.9000,0.0000,47618.56,272.23
362000,1285.2,102673.0,290528,903818,99.6000,96.3000,82.2000,40.6000,1.6500,0.0000,47816.85,271.86
364000,1294.7,100315.1,290572,904014,99.6000,96.6500,81.5000,38.4500,1.3000,0.0000,48114.13,274.07
366000,1304.6,103039.8,307636,904023,99.7000,97.0500,82.8000,40.9000,2.2500,0.0000,48184.20,274.60
368000,1314.8,105232.9,288160,904012,99.9000,96.5000,82.5000,44.4000,1.2500,0.0000,48271.13,275.42
370000,1324.8,103087.5,280784,903954,99.7000,96.2500,81.9000,43.5000,1.2500,0.0000,48489.30,276.21
372000,1335.1,104680.8,290656,903773,99.8000,96.7500,82.8500,42.9000,2.1000,0.0000,48643.00,276.38
374000,1345.4,105625.0,290912,903690,99.9000,97.3000,83.6500,43.4000,1.5500,0.0000,48888.34,275.14
376000,1355.6,103570.9,282476,903567,99.8000,96.9500,83.1500,41.2500,1.5500,0.0000,49115.41,276.17
378000,1365.9,105732.8,292312,903484,99.6000,96.4500,83.4000,44.4500,1.5500,0.0000,49252.72,277.39
380000,1376.3,105597.9,301244,903330,99.7000,97.4500,84.5500,43.7000,1.7000,0.0000,49604.78,276.89
382000,1386.7,105681.9,291016,903191,99.7500,97.0500,83.9500,43.4500,1.9500,0.0000,49824.25,276.59
384000,1396.9,104098.6,314916,903117,99.9000,96.9500,83.4500,41.3000,1.6500,0.0000,49954.96,279.03
386000,1407.2,106513.0,312832,903088,99.8500,97.4000,84.1500,43.7500,2.0000,0.0000,50133.50,278.35
388000,1417.5,107420.2,291200,903067,99.6500,96.5500,84.8500,45.2500,2.1500,0.0000,50221.67,278.58
390000,1428.0,108419.1,292072,903004,99.6500,96.7000,85.5000,45.3500,2.0000,0.0000,50478.65,276.50
392000,1438.7,109767.4,323380,902874,99.7000,97.3000,85.8500,47.0500,2.6000,0.0000,50559.82,281.18
394000,1449.3,108331.3,309784,902776,99.9000,97.1000,84.9000,46.6000,1.9500,0.0000,50913.58,278.56
396000,1459.4,107576.8,297392,902903,99.7000,97.2500,85.4500,44.3500,1.9000,0.0000,51164.52,278.87
398000,1470.0,108964.8,350000,902840,99.8500,97.5000,85.3500,45.7000,2.6000,0.0000,51314.25,280.78
400000,1480.1,107969.2,292036,902974,99.8500,96.7000,83.2500,46.3500,2.0000,0.0000,51417.42,283.02
402000,1490.2,110838.1,352396,903260,99.6500,96.8500,85.4000,47.9000,2.4500,0.0000,51563.17,283.63
404000,1500.7,109466.8,290284,903299,99.6500,97.2000,84.4500,47.0000,2.6000,0.0000,51880.02,282.19
406000,1511.2,109186.7,292872,903259,99.7500,97.5500,85.6500,46.8000,2.3000,0.0000,52144.87,282.62
408000,1521.8,110258.9,304108,903199,99.6500,96.5500,84.6000,47.8000,2.3000,0.0000,52342.21,282.65
410000,1532.3,111042.2,292372,903313,99.6000,96.6500,85.5000,48.2500,1.9000,0.0000,52383.63,283.29
412000,1542.9,110735.2,324204,903289,99.8000,97.1000,85.3500,47.7500,3.0000,0.0000,52620.44,286.12
