episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
2564000,36951.5,215726.8,387308,447356,99.8500,98.9500,95.6000,77.9500,47.2000,0.0000,157419.22,377.56,0,0,0
2566000,36988.7,218761.0,600984,447372,100.0000,99.3500,95.5500,79.2500,49.1500,0.0500,157541.76,375.16,0,0,0
2568000,37024.9,215680.7,386884,447394,99.9000,98.7500,95.4500,79.4000,47.8500,0.0000,157988.42,374.27,0,0,0
2570000,37062.1,218633.9,486600,447410,99.9500,99.3000,96.8000,80.2500,47.1000,0.0500,157635.98,374.22,0,0,0
2572000,37098.8,218792.8,390296,447432,99.9000,99.2500,96.5000,79.4000,48.1000,0.0000,157774.36,375.11,0,0,0
2574000,37135.5,218682.5,512236,447454,99.8500,98.9500,95.1000,78.3500,48.7000,0.0500,157436.02,379.41,0,0,0
2576000,37172.6,219562.8,387208,447474,99.8000,99.0000,95.7500,80.4000,48.3000,0.0000,158246.89,371.70,0,0,0
2578000,37209.5,217970.8,387096,447490,99.8000,99.2000,95.7500,78.7500,47.8500,0.0000,157879.66,373.19,0,0,0
2580000,37246.7,219463.8,393072,447508,99.8500,99.0500,95.3500,80.1500,48.8500,0.0000,158232.79,372.24,0,0,0
2582000,37282.8,215011.0,526032,447530,99.9000,99.2500,95.9500,78.5000,46.6500,0.0500,158134.81,377.87,0,0,0
2584000,37319.6,217786.8,460048,447549,99.9500,99.0500,94.8500,78.0500,48.4500,0.0500,158053.37,374.20,0,0,0
2586000,37356.6,218173.0,393908,447566,100.0000,99.3500,96.3500,78.8000,48.1500,0.0000,158223.31,376.20,0,0,0
2588000,37393.6,217014.7,389012,447580,99.9000,99.1000,95.8000,78.8500,48.0000,0.0000,158298.59,375.21,0,0,0
2590000,37430.6,217346.9,464680,447596,99.8500,99.3000,96.1500,78.3500,48.1000,0.0500,158537.55,372.43,0,0,0
2592000,37467.7,217236.2,507544,447610,99.9500,99.3000,95.5000,79.0500,47.4500,0.0500,158686.46,374.64,0,0,0
2594000,37504.4,215445.3,512140,447625,100.0000,99.3000,95.7500,79.0500,47.4000,0.0500,158499.44,378.44,0,0,0
2596000,37541.2,215264.5,468088,447639,99.8500,98.9500,95.8000,78.1000,47.1000,0.0500,158967.32,373.55,0,0,0
2598000,37578.0,215469.9,490376,447653,99.8500,99.2000,96.1000,79.0500,46.1000,0.0500,158865.02,377.45,0,0,0
2600000,37615.4,219457.4,386976,447669,99.9000,98.9000,95.7500,80.1500,48.6500,0.0000,158526.83,377.52,0,0,0
2602000,37653.3,218581.2,492348,447674,99.9000,99.3500,95.3000,78.8500,49.3000,0.0500,158786.97,375.14,0,0,0
2604000,37690.7,214216.6,553004,447679,99.9500,99.0500,95.4000,78.0500,47.1500,0.1000,159199.92,375.36,0,0,0
2606000,37727.7,218377.4,386700,447696,100.0000,99.1000,95.5000,78.4500,48.9000,0.0000,159051.21,373.76,0,0,0
2608000,37765.3,215563.5,388484,447699,99.9500,99.3000,96.0500,78.4000,47.9500,0.0000,158806.35,378.28,0,0,0
2610000,37803.1,218147.2,386932,447707,99.8500,99.1500,95.4500,77.8000,48.7500,0.0000,158916.16,377.19,0,0,0
2612000,37840.1,218129.1,397928,447723,99.9000,99.0500,95.4000,78.1000,48.1500,0.0000,159124.40,374.67,0,0,0
2614000,37876.4,215236.5,388000,447744,99.9500,99.4000,95.2500,77.9000,47.0500,0.0000,159142.74,376.49,0,0,0
2616000,37912.9,216280.1,388824,447763,99.9500,98.9500,95.9500,78.6000,46.9500,0.0000,159327.93,374.44,0,0,0
2618000,37950.0,219768.8,460152,447780,99.8000,98.7000,95.3500,78.9000,48.7500,0.0500,159017.50,375.04,0,0,0
2620000,37986.5,216964.0,387032,447802,99.9000,99.3500,95.9000,78.9500,46.5500,0.0000,159359.54,377.19,0,0,0
2622000,38023.9,220953.6,387128,447818,99.7500,99.2000,96.1500,79.8500,49.6000,0.0000,159236.35,375.67,0,0,0
2624000,38061.7,218429.2,386976,447825,99.9000,98.9500,95.6500,79.6500,48.5000,0.0000,159606.26,375.54,0,0,0
2626000,38098.6,217153.1,540052,447842,100.0000,99.3500,94.7000,78.2500,47.6000,0.0500,159291.22,377.40,0,0,0
2628000,38136.2,217421.6,387272,447849,100.0000,99.2000,96.3000,79.1000,47.7000,0.0000,159481.43,376.53,0,0,0
2630000,38174.1,218632.2,533244,447856,99.8000,99.0000,95.6500,79.4000,48.5000,0.1500,159593.45,377.76,0,0,0
2632000,38211.5,220450.4,387068,447872,99.8000,98.6000,95.4000,79.6500,49.3000,0.0000,159652.11,377.80,0,0,0
2634000,38248.1,217601.2,491812,447892,99.9000,98.9500,95.6500,79.1500,47.0500,0.1000,159828.54,374.67,0,0,0
2636000,38285.8,218407.7,387056,447900,99.8500,99.1500,96.5000,79.6500,47.8000,0.0000,159645.76,379.49,0,0,0
2638000,38323.7,221318.6,387092,447912,99.9000,99.2500,96.4000,80.3500,49.2500,0.0000,159576.78,376.55,0,0,0
2640000,38359.5,218223.1,386756,447942,99.8500,98.8000,95.3000,78.7500,48.6500,0.0000,159904.01,375.10,0,0,0
2642000,38395.6,215179.6,497900,447964,99.9000,98.8500,95.3500,77.7500,47.2000,0.1000,160183.68,377.10,0,0,0
2644000,38431.3,218712.0,497912,447996,99.9500,99.2000,96.1500,78.7500,47.8000,0.0000,159678.63,381.04,0,0,0
2646000,38468.4,218682.0,386984,448012,99.8500,99.3000,96.2000,79.0500,47.9000,0.0000,159773.04,379.49,0,0,0
2648000,38505.4,217623.9,409508,448027,99.9000,99.2000,95.7000,79.4500,48.0000,0.0000,160285.89,377.14,0,0,0
2650000,38542.2,219838.1,387232,448048,99.8500,98.8500,95.3000,79.0500,48.3000,0.0000,160154.15,373.83,0,0,0
2652000,38577.1,212655.6,386868,448078,99.8000,99.2000,95.7500,76.9500,46.4000,0.0000,160826.74,372.83,0,0,0
2654000,38613.4,221502.0,386640,448108,100.0000,99.2500,95.8000,80.4000,49.4000,0.0000,160293.91,373.85,0,0,0
2656000,38649.0,216448.0,397824,448138,99.9000,99.2000,96.2500,78.2000,48.0500,0.0000,160423.57,379.51,0,0,0
2658000,38685.0,219400.6,490124,448167,99.8500,98.9500,96.1000,79.5000,49.1500,0.0500,160277.94,378.02,0,0,0
2660000,38721.1,220056.9,386948,448196,99.8500,99.2500,95.5500,78.3500,49.0500,0.0000,160332.50,374.97,0,0,0
2662000,38757.6,221147.3,473560,448224,100.0000,99.1000,96.1000,79.3500,48.9500,0.0500,160209.78,377.20,0,0,0
2664000,38793.8,217307.9,386856,448248,99.7500,98.7000,95.3000,77.9000,47.2000,0.0000,160439.82,376.92,0,0,0
2666000,38831.8,218661.9,387140,448254,99.9500,99.4500,96.9000,81.4000,47.1500,0.0000,160856.01,378.06,0,0,0
2668000,38870.2,223431.5,387348,448262,99.9500,99.0000,96.2500,80.5500,50.6500,0.0000,160473.60,374.89,0,0,0
2670000,38908.1,215917.8,530816,448264,99.9500,99.4000,96.0500,78.8000,46.6500,0.0500,160721.13,379.12,0,0,0
2672000,38946.6,223491.3,387308,448272,99.9000,99.3000,95.8500,80.5000,50.6000,0.0000,160628.43,376.27,0,0,0
2674000,38983.9,219651.6,471120,448287,99.8500,99.2500,96.1000,78.3000,49.0500,0.0500,160599.78,377.64,0,0,0
2676000,39022.1,220707.9,410596,448293,99.9500,99.0500,95.5000,79.6000,49.1000,0.0000,160983.09,375.47,0,0,0
2678000,39059.4,217474.1,409388,448304,99.9500,99.0000,95.3500,77.8500,48.4000,0.0000,160902.52,377.92,0,0,0
2680000,39097.1,220605.0,387344,448316,99.6500,99.0000,95.2500,79.4500,49.1500,0.0000,160551.33,378.44,0,0,0
2682000,39134.6,218505.2,529396,448326,99.9000,99.4000,95.6000,79.3000,48.1500,0.0500,161027.54,377.77,0,0,0
2684000,39171.7,217874.1,386840,448340,99.9500,98.9500,95.6500,79.3500,48.4500,0.0000,160980.75,377.67,0,0,0
2686000,39208.5,217076.3,387384,448355,99.8500,99.2000,95.9000,78.7000,47.3000,0.0000,161036.80,380.43,0,0,0
2688000,39245.9,221108.0,465772,448372,99.9500,99.3500,96.1000,78.9500,49.1000,0.0500,160915.92,378.05,0,0,0
2690000,39283.0,221148.9,387316,448391,99.9500,99.4000,95.7000,79.6000,49.2500,0.0000,161154.45,377.66,0,0,0
2692000,39320.4,222633.2,387348,448410,100.0000,99.1000,96.0000,79.4500,50.1500,0.0000,160892.55,376.71,0,0,0
2694000,39357.3,220223.6,387260,448430,99.9000,98.8500,95.6000,79.8500,49.1000,0.0000,161124.44,379.55,0,0,0
2696000,39394.8,222277.4,532100,448446,99.9500,98.9500,96.1500,80.2000,49.7000,0.0500,161227.35,375.02,0,0,0
2698000,39431.9,217478.9,411288,448460,99.9500,99.5000,96.0000,79.0000,48.5500,0.0000,161697.90,376.95,0,0,0
2700000,39469.1,223304.8,509152,448482,99.8500,99.0000,96.1000,79.3000,50.3000,0.0500,161214.52,376.30,0,0,0
2702000,39506.5,219604.2,387352,448495,99.8000,99.0500,96.1000,78.8500,48.9500,0.0000,161669.59,376.89,0,0,0
2704000,39543.6,222063.6,387292,448516,99.9500,98.9500,95.9500,79.4500,50.2000,0.0000,161668.05,375.40,0,0,0
2706000,39580.8,222653.6,533012,448537,99.8500,99.0500,95.8000,80.5000,50.3000,0.0500,161532.44,379.12,0,0,0
2708000,39617.7,220828.4,551160,448558,99.9000,98.7500,96.6000,78.8000,49.2000,0.0500,161766.64,377.37,0,0,0
2710000,39654.9,220804.4,387192,448576,99.9500,98.8000,95.6500,79.2000,49.4000,0.0000,161613.75,377.22,0,0,0
2712000,39693.6,217909.4,388300,448570,99.9000,99.2000,95.4000,79.2500,47.8500,0.0000,161654.20,379.52,0,0,0
2714000,39731.7,218405.5,510744,448574,99.9500,98.9500,95.2500,77.5000,48.5000,0.1000,161828.08,378.14,0,0,0
2716000,39768.2,218456.5,487360,448595,99.8500,99.1000,96.2000,78.7500,48.6500,0.0500,162082.40,378.79,0,0,0
2718000,39805.1,219731.3,387184,448614,99.8500,98.9000,95.7500,79.1000,49.2000,0.0000,162244.54,375.16,0,0,0
2720000,39842.6,220483.5,387096,448627,99.9000,99.2500,95.8500,79.5000,49.6000,0.0000,161938.98,378.11,0,0,0
2722000,39880.7,223421.3,386852,448639,99.9500,99.1000,95.7000,79.0500,51.1000,0.0000,162374.34,371.86,0,0,0
2724000,39919.4,221789.6,496260,448641,99.9500,99.2000,96.6000,78.7000,49.2000,0.0500,162231.57,377.11,0,0,0
2726000,39956.2,217550.1,464228,448657,99.8500,98.9000,95.0000,78.3000,48.2000,0.0500,162499.26,377.39,0,0,0
2728000,39994.2,224043.8,486144,448671,99.9000,99.6500,96.7500,80.0000,50.5000,0.0500,162102.11,378.39,0,0,0
2730000,40031.9,223978.4,461788,448688,100.0000,99.1000,95.7000,79.7000,50.7500,0.0500,162212.75,377.08,0,0,0
2732000,40068.9,222095.5,533068,448710,99.9000,99.5000,96.4500,79.3000,50.0500,0.0500,162292.99,379.09,0,0,0
2734000,40106.0,222456.8,534684,448731,99.9500,99.2000,95.9000,80.3000,49.0500,0.0500,162061.68,378.74,0,0,0
2736000,40143.7,223558.9,472852,448747,99.8000,99.3000,96.0000,81.9000,50.4500,0.0500,162365.89,378.45,0,0,0
2738000,40181.9,220922.0,386772,448754,99.9500,99.0500,95.8000,78.8500,48.5500,0.0000,162572.00,376.82,0,0,0
2740000,40218.1,220172.7,507428,448781,99.8500,99.1000,95.3000,79.3500,49.4000,0.0500,162600.76,377.45,0,0,0
2742000,40254.4,218058.2,488296,448803,99.9500,98.8000,95.4000,78.6000,48.1000,0.0500,163021.99,375.65,0,0,0
2744000,40292.2,223870.4,387168,448819,99.9000,99.2000,95.7500,80.1000,50.1500,0.0000,162600.41,375.44,0,0,0
2746000,40328.2,216100.4,387532,448841,99.8500,98.8500,95.7000,77.7000,46.4500,0.0000,163169.07,376.33,0,0,0
2748000,40364.3,221545.1,387316,448872,99.9000,98.9500,95.6500,78.5500,50.5500,0.0000,162919.71,374.98,0,0,0
2750000,40400.8,222601.4,506540,448899,99.9500,99.1000,96.0500,79.5000,49.7500,0.0500,162795.58,376.83,0,0,0
2752000,40437.5,222901.4,387412,448926,99.9500,99.0500,95.2500,78.6000,50.0000,0.0000,162677.42,376.94,0,0,0
2754000,40474.4,222480.5,514600,448948,99.8500,99.0000,96.2000,79.4000,50.3000,0.0500,162903.50,379.09,0,0,0
2756000,40512.6,222503.6,387492,448958,99.9500,99.0500,96.1500,79.8000,50.0000,0.0000,162870.02,380.06,0,0,0
2758000,40550.9,221871.6,508600,448963,100.0000,99.3500,96.5000,79.5500,49.8500,0.0500,163419.58,376.80,0,0,0
2760000,40588.7,222249.7,397772,448976,100.0000,99.0500,96.5500,79.2000,50.2000,0.0000,163188.61,378.01,0,0,0
2762000,40626.2,219441.3,469080,448987,99.9500,99.2000,96.4000,79.1000,47.9000,0.0500,163295.56,378.43,0,0,0
2764000,40665.0,224675.2,397272,448993,99.9500,99.3500,95.9500,79.8000,50.6000,0.0000,162936.99,379.91,0,0,0
2766000,40702.9,223923.3,504320,449007,99.8500,99.2000,95.5000,80.5000,50.6000,0.0500,163350.95,378.78,0,0,0
2768000,40740.2,220926.6,477892,449023,100.0000,99.2000,96.1000,80.3500,48.5000,0.0500,163581.52,377.85,0,0,0
2770000,40777.4,218822.9,428128,449036,99.9500,99.0000,95.2000,79.6000,48.1500,0.0000,163472.06,380.14,0,0,0
2772000,40814.5,222048.0,386576,449056,100.0000,99.1500,95.6000,79.7000,49.2500,0.0000,163508.26,378.13,0,0,0
2774000,40851.7,222840.7,511252,449076,99.8000,98.6500,95.2500,79.4000,50.4500,0.0500,163338.45,379.73,0,0,0
2776000,40889.9,223404.5,387316,449086,99.9000,99.0000,95.7000,79.4500,50.8000,0.0000,163366.01,377.19,0,0,0
2778000,40928.3,223584.6,387040,449094,99.9500,98.9500,96.6000,80.4000,50.2500,0.0000,163618.10,378.03,0,0,0
2780000,40965.7,221692.8,400616,449110,99.9000,99.1000,95.6500,78.7000,49.1500,0.0000,163638.90,377.58,0,0,0
2782000,41003.8,224452.5,509112,449123,99.9000,99.1500,96.5000,80.4000,50.5500,0.0500,163609.38,378.37,0,0,0
2784000,41040.6,221846.8,478372,449146,99.8500,98.7000,95.6000,80.0500,49.1500,0.0500,163830.79,379.46,0,0,0
2786000,41077.6,221984.4,387452,449166,99.9000,99.3000,95.9500,78.6000,49.5000,0.0000,163947.56,376.45,0,0,0
2788000,41114.6,221920.9,387284,449187,99.9000,99.3500,95.8500,79.6500,50.3000,0.0000,164072.64,381.71,0,0,0
2790000,41152.2,222856.8,386976,449202,99.8000,99.0000,95.5500,78.8000,50.8500,0.0000,163854.33,379.95,0,0,0
2792000,41190.3,219834.0,481760,449206,99.7500,99.1500,95.8000,79.0500,48.4000,0.0500,164022.09,378.76,0,0,0
2794000,41229.5,222926.6,398108,449205,99.9500,99.0000,95.8500,78.8000,50.2500,0.0000,164260.69,373.63,0,0,0
2796000,41268.4,222045.4,386792,449205,100.0000,99.5000,96.5000,79.8500,48.8000,0.0000,164015.08,380.70,0,0,0
2798000,41307.2,223054.3,387376,449208,99.9500,98.7500,95.9500,78.8000,50.2500,0.0000,163892.18,378.33,0,0,0
2800000,41346.0,224870.3,386960,449213,99.8500,99.3000,96.0500,80.2500,50.9000,0.0000,164146.31,376.95,0,0,0
2802000,41383.8,216554.8,387420,449217,99.9000,99.2000,95.9000,78.2000,47.4000,0.0000,164975.72,376.57,0,0,0
2804000,41422.9,222800.9,386908,449216,100.0000,99.2000,95.9000,79.3500,49.3000,0.0000,164257.17,378.54,0,0,0
2806000,41460.3,218130.6,410864,449225,99.8500,98.9500,95.0000,78.5000,48.6500,0.0000,164900.96,375.01,0,0,0
2808000,41498.3,222689.6,481332,449235,99.9000,99.2000,95.7000,79.1000,50.4000,0.0500,164469.01,380.47,0,0,0
2810000,41535.8,219260.4,386924,449245,99.8000,99.0500,95.4000,77.9500,48.6000,0.0000,164254.90,382.24,0,0,0
2812000,41574.9,224807.9,386980,449248,99.9000,99.2500,96.0500,80.4500,50.6500,0.0000,164345.04,379.34,0,0,0
2814000,41613.5,222203.5,387516,449251,99.9500,98.9500,95.7000,79.7000,50.0500,0.0000,164782.75,377.60,0,0,0
2816000,41652.1,221583.7,387112,449253,99.8500,99.2500,95.4500,79.0000,50.6500,0.0000,164658.95,380.79,0,0,0
2818000,41690.3,223986.9,402140,449263,99.9000,98.9500,95.6000,79.4500,50.6000,0.0000,164597.27,380.49,0,0,0
2820000,41727.7,220108.2,469752,449277,99.8500,99.2000,96.1000,78.2500,48.5500,0.0500,164940.75,379.05,0,0,0
2822000,41765.3,218868.4,386700,449285,99.9500,99.2000,95.9500,78.2500,47.7500,0.0000,164870.31,378.95,0,0,0
2824000,41804.6,228664.0,388512,449292,99.9000,99.2000,96.6500,81.0000,52.3000,0.0000,164500.40,377.24,0,0,0
2826000,41842.6,222304.6,484052,449302,99.8500,99.3000,95.3000,79.1500,49.6000,0.0500,164788.43,380.81,0,0,0
2828000,41880.4,220728.2,497000,449312,99.8500,99.1000,95.9500,78.7500,49.1500,0.0500,165073.48,380.30,0,0,0
2830000,41918.3,219188.6,385732,449317,100.0000,99.0500,95.2500,79.0500,48.8500,0.0000,165374.76,377.89,0,0,0
2832000,41956.8,225420.2,572796,449326,99.8500,99.1000,96.2500,80.1500,51.2000,0.1000,164597.51,381.13,0,0,0
2834000,41994.5,218043.8,386824,449332,99.9500,99.2500,96.0000,78.0000,48.1500,0.0000,165631.35,377.63,0,0,0
2836000,42033.0,223227.8,386860,449339,99.9500,99.2500,95.7500,79.8500,50.1500,0.0000,164993.54,379.37,0,0,0
2838000,42070.5,218773.0,387240,449348,99.7500,99.1000,95.2500,78.5000,47.5500,0.0000,165303.81,381.36,0,0,0
2840000,42109.0,223949.7,387192,449354,99.9000,99.0000,94.9000,79.9000,51.2000,0.0000,165407.11,378.39,0,0,0
2842000,42147.5,221676.1,386552,449358,99.9000,99.1000,95.7500,78.5000,50.1000,0.0000,165577.05,379.02,0,0,0
2844000,42185.9,224066.8,387480,449366,100.0000,99.3000,96.2500,80.5000,50.3000,0.0000,165569.34,379.07,0,0,0
2846000,42224.0,222212.4,399804,449375,99.8500,99.1000,96.0000,79.0500,49.6500,0.0000,165350.46,379.74,0,0,0
2848000,42262.8,226597.5,487656,449383,99.9000,99.4500,95.7500,79.8000,51.3000,0.0500,165202.98,380.11,0,0,0
2850000,42301.3,221197.5,525740,449385,99.9000,98.9000,95.9000,78.7000,49.7000,0.0500,165703.14,379.90,0,0,0
2852000,42339.8,223896.9,473840,449393,99.9500,99.2500,96.2500,81.1500,49.1500,0.0000,165479.78,380.94,0,0,0
2854000,42378.0,223488.8,447716,449403,99.9000,99.2000,96.6000,79.5000,50.2500,0.0000,165546.52,378.26,0,0,0
2856000,42416.0,219855.1,388972,449409,99.7000,98.6000,95.6000,78.9500,48.7000,0.0000,166112.76,378.70,0,0,0
2858000,42454.5,220903.5,387340,449410,99.8000,98.8500,95.3500,78.6500,49.3500,0.0000,165987.01,379.33,0,0,0
2860000,42492.7,223092.4,388912,449419,100.0000,98.9000,95.9000,78.9000,50.7000,0.0000,165881.90,379.00,0,0,0
2862000,42531.4,226013.5,388724,449427,99.8500,99.2500,96.1000,80.7000,51.9000,0.0000,165693.52,378.00,0,0,0
2864000,42569.8,221793.2,387116,449432,99.8000,99.0500,95.5500,78.4000,50.1500,0.0000,165919.37,380.03,0,0,0
2866000,42607.0,221640.4,386608,449448,99.9500,99.2000,95.7500,79.0000,49.8500,0.0000,166127.47,378.46,0,0,0
2868000,42644.6,224574.7,514664,449466,99.8500,99.0000,95.9500,78.6500,51.1500,0.0500,165832.57,379.47,0,0,0
2870000,42683.2,222221.9,391952,449469,99.9500,99.3000,96.1500,79.3000,49.6000,0.0000,166086.30,380.13,0,0,0
2872000,42720.8,221760.9,387320,449482,99.7500,98.7000,95.7500,79.3500,49.6500,0.0000,166080.75,380.91,0,0,0
2874000,42759.6,226441.8,391448,449489,100.0000,99.2000,95.5500,80.2500,51.5500,0.0000,165979.28,381.19,0,0,0
2876000,42797.9,221154.4,386636,449494,99.7500,98.9500,95.3500,76.9500,49.5000,0.0000,165822.84,382.98,0,0,0
2878000,42835.7,220530.1,388196,449502,99.8500,99.1500,96.5000,78.9000,48.7500,0.0000,166448.63,379.23,0,0,0
2880000,42873.1,218831.5,391148,449513,99.7500,98.8000,95.9500,78.5500,47.6500,0.0000,166501.77,383.37,0,0,0
2882000,42910.9,222879.8,387116,449525,99.8500,99.1000,96.2500,78.2500,50.1000,0.0000,166531.01,379.25,0,0,0
2884000,42950.1,227162.8,486340,449530,99.8500,99.2000,96.1500,80.1000,52.1000,0.1000,166197.60,381.47,0,0,0
2886000,42988.7,224025.1,386928,449536,99.9000,98.8000,96.1000,79.6500,49.8500,0.0000,166244.61,380.83,0,0,0
2888000,43026.5,220635.6,387060,449544,99.8500,99.0000,95.4000,78.6500,49.0000,0.0000,166718.12,381.77,0,0,0
2890000,43065.8,224977.4,387104,449544,99.9000,99.3000,95.8500,79.5500,51.3000,0.0000,166495.26,378.05,0,0,0
2892000,43104.1,221764.3,387656,449549,99.8000,99.4000,95.5500,79.7000,49.7500,0.0000,166722.48,382.31,0,0,0
2894000,43143.3,224605.0,387224,449550,99.8500,98.9000,96.5500,80.9000,49.7500,0.0000,166804.90,380.05,0,0,0
2896000,43181.6,222195.3,386708,449557,99.9000,98.8500,95.9500,79.2500,49.7000,0.0000,166819.54,379.86,0,0,0
